seqid,ref_seqid,edit_distance,similarity,length,exp
FS10000169:122:BPA73120-0622:1:1115:8530:2430,000073,76,0.4933333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:2330:2410,000507,52,0.5185185185185186,108,PCR5
FS10000169:122:BPA73120-0622:1:1115:6030:2410,001005,75,0.5,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:8530:2410,008433,53,0.5092592592592593,108,PCR5
FS10000169:122:BPA73120-0622:1:1115:10720:2560,002162,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:15300:2620,009242,71,0.5266666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:6560:2610,004509,73,0.5133333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:12050:3020,010055,79,0.4733333333333334,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:2250:3160,006509,74,0.5066666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:9220:3110,001433,77,0.4866666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:4070:3120,007978,83,0.44666666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:1240:3200,000169,70,0.5333333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:5410:3510,000312,74,0.5066666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:12530:3450,001348,76,0.4933333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:6310:3880,002836,102,0.31999999999999995,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:11630:3810,004493,50,0.537037037037037,107,PCR5
FS10000169:122:BPA73120-0622:1:1115:5660:3950,011860,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:10960:3920,004685,76,0.4933333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1115:1840:4010,008038,70,0.5333333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:4670:1080,010782,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:13000:1210,001075,97,0.3533333333333334,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6820:1140,004934,74,0.5066666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:7860:1250,008543,81,0.45999999999999996,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:1450:1510,010157,82,0.45333333333333337,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:2950:1460,004201,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:5370:1600,003944,88,0.41333333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:7840:1770,004595,58,0.5042735042735043,117,PCR5
FS10000169:122:BPA73120-0622:1:1116:10050:1960,002161,80,0.4666666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:14230:1970,000165,78,0.48,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:5490:2010,000267,99,0.33999999999999997,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6310:1920,007753,78,0.48,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:13800:2120,006808,71,0.5266666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:13500:2040,004922,71,0.5266666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:12660:2080,002319,73,0.5133333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:7570:2200,001005,79,0.4733333333333334,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:9170:2210,009935,80,0.4666666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:5710:2160,009336,74,0.5066666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:8960:2260,000267,81,0.45999999999999996,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:9460:2390,005815,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6090:2400,002841,78,0.48,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:12180:2420,001084,79,0.4733333333333334,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6340:2500,004405,48,0.5555555555555556,108,PCR5
FS10000169:122:BPA73120-0622:1:1116:8710:2590,007372,71,0.5266666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:12050:2660,003364,87,0.42000000000000004,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:12250:2660,000890,82,0.45333333333333337,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:11230:2800,000273,69,0.54,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:15450:2990,008080,77,0.4866666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:2980:2960,009336,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:3250:2940,009477,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:5730:2930,008369,76,0.4933333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6820:2900,001475,80,0.4666666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:1690:2920,000224,97,0.10185185185185186,11,PCR5
FS10000169:122:BPA73120-0622:1:1116:2010:3110,004377,75,0.5,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:7430:3150,002528,70,0.5333333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6260:3120,006745,80,0.4666666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:3340:3090,004934,77,0.4866666666666667,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:4260:3200,008180,67,0.5533333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:15400:3170,004056,69,0.54,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:13100:3180,000388,74,0.5066666666666666,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:8930:3260,009475,76,0.4933333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:1200:3850,004704,72,0.52,150,PCR5
FS10000169:122:BPA73120-0622:1:1116:6200:3920,003543,56,0.4814814814814815,108,PCR5
FS10000169:122:BPA73120-0622:1:1116:7750:3920,001130,55,0.4954128440366973,109,PCR5
FS10000169:122:BPA73120-0622:1:1116:15070:3920,004405,53,0.5137614678899083,109,PCR5
FS10000169:122:BPA73120-0622:1:1116:8210:4020,004267,73,0.5133333333333333,150,PCR5
FS10000169:122:BPA73120-0622:1:1101:5350:1040,005120,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:10740:1150,009770,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:14400:1180,007513,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12260:1220,008489,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:10850:1170,002389,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:6880:1350,003658,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13190:1350,001847,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:5470:1340,000385,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:6980:1340,006372,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12220:1270,007266,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:11430:1260,004377,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15700:1360,011536,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:11030:1570,006007,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13590:1570,006745,85,0.43333333333333335,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:5350:1490,000580,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15360:1480,000059,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:10840:1770,004949,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:9030:1740,004827,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:16060:1970,008084,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:1750:2000,001633,58,0.5166666666666666,120,PCR6
FS10000169:122:BPA73120-0622:1:1101:10030:2050,001173,82,0.45333333333333337,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12000:2110,004760,52,0.5555555555555556,117,PCR6
FS10000169:122:BPA73120-0622:1:1101:5510:2080,006753,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:6790:2160,009389,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:3680:2120,001857,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:6060:2270,005191,68,0.5466666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:2350:2550,005127,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:2180:2500,003324,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15330:2450,005413,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:2890:2620,008998,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15600:2670,001284,84,0.43999999999999995,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15050:2660,001668,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:4210:2870,005758,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13550:2870,004008,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15030:3000,009477,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15510:2990,001022,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13760:2940,000418,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:16270:2940,007022,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:4210:3080,005881,68,0.5466666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:6080:3040,002826,81,0.45999999999999996,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:3740:3170,004323,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:8580:3280,000227,54,0.5384615384615384,117,PCR6
FS10000169:122:BPA73120-0622:1:1101:14000:3400,000521,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:2190:3430,003352,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13950:3430,004685,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:1610:3400,005815,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:13680:3330,004008,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:3020:3420,004201,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:9980:3640,009389,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:11010:3730,009935,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:14390:3620,008482,88,0.41333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:4310:3610,004457,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12890:3790,006615,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:11490:3830,011064,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:14430:3800,000165,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12460:3820,006049,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:14190:3860,011561,87,0.42000000000000004,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:9200:3930,005018,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:15670:3920,000116,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:16410:3890,008238,81,0.45999999999999996,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:10880:1080,010246,84,0.43999999999999995,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:12680:4090,002084,51,0.5277777777777778,108,PCR6
FS10000169:122:BPA73120-0622:1:1101:9440:4080,004419,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1101:14510:4070,003759,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:13220:1200,007116,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:1110:1070,009336,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12770:1140,002209,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:15230:1140,009767,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:14230:1210,003352,84,0.43999999999999995,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:6840:1350,000136,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:7990:1340,009336,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12340:1290,006134,58,0.5126050420168067,119,PCR6
FS10000169:122:BPA73120-0622:1:1102:1730:1310,007054,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:5830:1420,002389,81,0.45999999999999996,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:11320:1420,010084,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:15000:1370,009935,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4050:1490,009431,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:9370:1610,006439,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:10130:1760,004008,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4520:1740,005881,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:7790:1910,008080,84,0.43999999999999995,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4730:1870,004863,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:10960:1830,006134,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:16310:2040,006134,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12590:2170,009685,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12370:2220,003223,82,0.45333333333333337,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:2670:2230,005787,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:15400:2090,009477,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12470:2280,005075,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:14070:2320,002416,81,0.45999999999999996,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:11540:2210,000742,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:15250:2380,002455,82,0.45333333333333337,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12690:2440,001130,52,0.5185185185185186,108,PCR6
FS10000169:122:BPA73120-0622:1:1102:7860:2550,009937,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:10030:2490,001967,85,0.43333333333333335,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:2010:2500,009334,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:3680:2530,004534,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:8660:2530,002621,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:11950:2650,010075,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:2760:2600,000083,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:2550:2760,005881,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:7690:2780,004934,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4940:2840,007791,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:15040:2950,011031,86,0.42666666666666664,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4330:2960,005881,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12930:2910,003352,83,0.44666666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:10590:3060,004934,85,0.43333333333333335,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:9070:3020,005075,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:12930:3010,009935,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:9800:3100,005191,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:2270:3190,004008,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:11300:3280,003036,56,0.4862385321100917,109,PCR6
FS10000169:122:BPA73120-0622:1:1102:3440:3630,001130,55,0.4907407407407407,107,PCR6
FS10000169:122:BPA73120-0622:1:1102:7550:3660,010431,79,0.2685185185185185,29,PCR6
FS10000169:122:BPA73120-0622:1:1102:3440:3790,001130,53,0.5092592592592593,108,PCR6
FS10000169:122:BPA73120-0622:1:1102:10470:3740,001005,86,0.42666666666666664,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:14410:3740,007205,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:14010:3900,003195,51,0.5277777777777778,108,PCR6
FS10000169:122:BPA73120-0622:1:1102:14530:3800,001633,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:5780:4060,004395,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:4510:4050,001718,49,0.5462962962962963,108,PCR6
FS10000169:122:BPA73120-0622:1:1102:8400:4030,001031,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:8460:1070,001635,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1102:9000:4000,010956,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:2740:1130,001984,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:15370:1130,004068,52,0.5185185185185186,108,PCR6
FS10000169:122:BPA73120-0622:1:1103:10950:1100,003458,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:16080:1310,000170,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11990:1430,003352,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:4540:1400,007753,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:15210:1520,009937,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:4740:1480,004595,68,0.5466666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11910:1480,006134,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:4670:1640,010449,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:13010:1630,006745,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:6800:1560,011503,81,0.45999999999999996,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11060:1550,003761,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:13010:1680,005881,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:8370:1670,003762,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:15580:1650,007444,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:12880:1850,006134,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:10600:1840,010559,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:8290:1760,010075,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11720:1770,000519,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:10090:1990,002315,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:1910:1910,001455,59,0.5042016806722689,119,PCR6
FS10000169:122:BPA73120-0622:1:1103:10830:2190,000312,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:13140:2240,001812,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:2980:2160,003001,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11770:2160,004377,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:9080:2140,003796,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:14280:2410,002094,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:14410:2500,001054,88,0.41333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:6960:2720,004372,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:6160:2790,006802,54,0.5423728813559322,118,PCR6
FS10000169:122:BPA73120-0622:1:1103:10920:2770,004184,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11680:2960,002507,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:13420:2870,005413,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:11530:3100,002062,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:16230:3130,003761,79,0.4733333333333334,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:14610:3310,008604,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:16410:3380,011918,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:14510:3530,000033,50,0.537037037037037,108,PCR6
FS10000169:122:BPA73120-0622:1:1103:6030:3470,004008,74,0.5066666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:12460:3410,006375,70,0.5333333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:5190:3540,001029,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:14070:3540,010246,54,0.55,120,PCR6
FS10000169:122:BPA73120-0622:1:1103:3100:3670,001978,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:15100:3690,010084,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:7970:3510,000711,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:15170:3780,006053,53,0.5092592592592593,108,PCR6
FS10000169:122:BPA73120-0622:1:1103:16090:3750,000183,84,0.43999999999999995,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:7650:3750,009336,73,0.5133333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:9600:3810,001031,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:13670:3960,010140,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:16490:4060,003584,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:2780:4040,001475,56,0.5294117647058824,119,PCR6
FS10000169:122:BPA73120-0622:1:1103:14230:4070,009935,78,0.48,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:9290:1010,000890,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:15730:1140,003694,80,0.4666666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1103:4930:4090,002096,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:4900:1240,000429,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:7970:1240,000170,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:12490:1030,001909,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:11930:1270,008977,72,0.52,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:15690:1270,008471,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:14470:1370,003699,75,0.5,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:8770:1370,009935,77,0.4866666666666667,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:15370:1330,009935,76,0.4933333333333333,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:1400:1540,001633,71,0.5266666666666666,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:5800:1540,009668,69,0.54,150,PCR6
FS10000169:122:BPA73120-0622:1:1104:7250:1460,006739,76,0.4933333333333333,150,PCR6
